CreationTime,AuthenticateCount,ActiveCount,DisconnectCount,CPUUtil,MemoryUsed,MemoryFree,TempMin,TempMax,TempAvg,InBandwidth,OutBandwidth,InTotalPPS,OutTotalPPS
2018-10-28 21:00:00,3.0,6465.0,1.0,11.0,1118312000.0,6185224000.0,33.0,56.0,44.2,262495694.4238272,261260711.15704298,304837.0064071122,303391.645452735
2018-10-28 21:15:00,3.0,6444.0,3.0,9.0,1117816000.0,6185720000.0,32.0,56.0,43.8,264111840.44426244,262735447.43115062,303977.2880796172,302322.8199621957
2018-10-28 21:30:00,3.0,6430.0,2.0,11.0,1117884000.0,6185652000.0,32.0,55.0,43.6,264406305.36595577,263223249.94720018,302867.30216861947,301232.1599902997
2018-10-28 21:45:00,3.0,6384.0,2.0,10.0,1117944000.0,6185596000.0,32.0,56.0,43.9,269082112.912493,267582147.7257033,310114.90075221175,308370.7818685828
2018-10-28 22:00:00,0.0,6345.0,2.0,10.0,1118024000.0,6185512000.0,32.0,55.0,43.8,267654989.5532905,266282903.19234723,309142.7832496221,307389.6619978625
2018-10-28 22:15:00,1.0,6284.0,3.0,9.0,1118196000.0,6185340000.0,32.0,56.0,43.9,257600696.2962453,256113466.08467153,298228.5463229128,296400.3579819491
2018-10-28 22:30:00,1.0,6189.0,0.0,9.0,1118120000.0,6185416000.0,32.0,56.0,43.6,261538657.40010136,260176294.2480162,302185.5561624439,300280.0889863733
2018-10-28 22:45:00,1.0,6158.0,0.0,9.0,1117892000.0,6185644000.0,32.0,56.0,43.5,256016106.485655,255164656.6984369,298833.02205337345,297365.32306059595
2018-10-28 23:00:00,1.0,6064.0,1.0,9.0,1117840000.0,6185696000.0,32.0,55.0,43.6,247799136.80511403,246895989.96463406,288616.051413044,287296.590550024
2018-10-28 23:15:00,1.0,5982.0,2.0,9.0,1117908000.0,6185628000.0,33.0,57.0,44.6,232655860.75416487,231728949.49430275,266967.78867995733,265352.57622066344
2018-10-28 23:30:00,1.0,5911.0,0.0,9.0,1117916000.0,6185620000.0,33.0,56.0,44.1,204207135.83994946,203395399.51639047,237742.92393071327,236370.81113690787
2018-10-28 23:45:00,2.0,5865.0,2.0,9.0,1117980000.0,6185556000.0,33.0,57.0,44.7,183886062.59619662,183414300.31618115,214835.8716323564,213725.8693984662
2018-10-29 00:00:00,1.0,5818.0,1.0,9.0,1117952000.0,6185584000.0,33.0,58.0,45.3,170855571.5880228,170120097.2908718,196809.0674175511,195543.91687512546
2018-10-29 00:15:00,3.0,5785.0,0.0,9.0,1117948000.0,6185588000.0,34.0,58.0,45.6,154126806.14568543,153107202.86043766,178651.37677740867,177255.23507090195
2018-10-29 00:30:00,0.0,5741.0,2.0,9.0,1118048000.0,6185488000.0,34.0,58.0,45.8,134864688.5363405,134547772.48041406,156314.2308206067,155422.65119140132
2018-10-29 00:45:00,1.0,5700.0,0.0,9.0,1118132000.0,6185404000.0,34.0,56.0,44.8,122494820.99205972,122202642.26770088,143119.58516883146,142306.49883523764
2018-10-29 01:00:00,4.0,5660.0,3.0,9.0,1118092000.0,6185444000.0,34.0,57.0,45.3,106844509.79747052,106359405.32592708,125288.60089537075,124483.6629851011
2018-10-29 01:15:00,1.0,5625.0,0.0,9.0,1118200000.0,6185336000.0,35.0,58.0,45.7,93084770.16453314,92653714.03007506,110026.35388855152,109167.02709586326
2018-10-29 01:30:00,0.0,5602.0,0.0,9.0,1118260000.0,6185276000.0,34.0,58.0,45.8,87207964.95913129,86813830.13947381,104097.04142190423,103248.45359580916
2018-10-29 01:45:00,3.0,5598.0,1.0,9.0,1120060000.0,6183476000.0,34.0,58.0,45.8,76924556.02552295,76772320.9681838,92771.31671815724,92149.69167064049
2018-10-29 02:00:00,0.0,5583.0,1.0,10.0,1118952000.0,6184584000.0,34.0,58.0,45.8,63606936.656148374,63402461.20661896,77829.57536388528,77201.26086212689
2018-10-29 02:15:00,0.0,5577.0,1.0,9.0,1119032000.0,6184504000.0,34.0,58.0,45.6,56714371.7854653,56258151.80956099,70597.38398337313,69825.09473265742
2018-10-29 02:30:00,0.0,5571.0,0.0,9.0,1119064000.0,6184472000.0,35.0,58.0,45.9,51388465.17267258,51009378.98305435,64282.48817775569,63537.486633132896
2018-10-29 02:45:00,1.0,5554.0,0.0,9.0,1119084000.0,6184452000.0,35.0,57.0,45.9,48634616.20688487,48270276.67714315,61346.63909040888,60669.04299838772
2018-10-29 03:00:00,1.0,5553.0,0.0,9.0,1119064000.0,6184472000.0,34.0,58.0,46.0,44716077.62017677,44427093.05968194,59339.34708086306,58723.80913967496
2018-10-29 03:15:00,0.0,5552.0,1.0,9.0,1119108000.0,6184428000.0,34.0,58.0,46.0,36359230.8640347,36166106.369279705,47433.661684314124,46888.524858322184
2018-10-29 03:30:00,1.0,5544.0,0.0,9.0,1119096000.0,6184440000.0,35.0,58.0,46.0,36307740.314193316,36095565.67756736,46860.349085062,46301.031381178385
2018-10-29 03:45:00,2.0,5547.0,1.0,9.0,1119096000.0,6184440000.0,34.0,58.0,46.0,35264317.434860595,35089195.747212075,45595.39295915728,45039.914434787504
2018-10-29 04:00:00,2.0,5539.0,3.0,9.0,1119108000.0,6184428000.0,34.0,58.0,45.9,33269617.735575873,32966820.5658259,43615.18423807924,42991.803899581595
2018-10-29 04:15:00,1.0,5541.0,2.0,9.0,1118932000.0,6184536000.0,34.0,58.0,46.0,30006479.817279764,29692581.19849496,40768.98833978593,40141.876493454685
2018-10-29 04:30:00,1.0,5517.0,0.0,9.0,1118872000.0,6184596000.0,35.0,58.0,45.9,29995111.133443646,29861830.798960533,40044.91996423769,39559.93935578563
2018-10-29 04:45:00,0.0,5528.0,3.0,9.0,1118944000.0,6184524000.0,34.0,58.0,45.9,31523017.92256751,31387224.730271578,41960.11789671189,41509.90025491822
2018-10-29 05:00:00,0.0,5526.0,5.0,9.0,1118992000.0,6184476000.0,34.0,58.0,45.9,34155263.29659887,34026737.384296045,44797.158326410296,44311.15318072445
2018-10-29 05:15:00,1.0,5537.0,5.0,10.0,1123268000.0,6180200000.0,34.0,58.0,46.0,38640276.58931057,38445970.675642304,50111.0967237806,49587.414984978524
2018-10-29 05:30:00,2.0,5560.0,1.0,9.0,1119064000.0,6184404000.0,34.0,58.0,46.1,41354062.588400714,41194041.66379779,52232.453271952654,51725.76320949203
2018-10-29 05:45:00,1.0,5539.0,0.0,9.0,1119088000.0,6184380000.0,35.0,58.0,46.1,43636853.1832315,43440465.942577414,55130.14222641763,54577.094336985894
2018-10-29 06:00:00,0.0,5594.0,1.0,9.0,1118868000.0,6184600000.0,34.0,58.0,45.8,51603106.36839652,51467571.32256094,63683.348831407086,63143.244758956294
2018-10-29 06:15:00,1.0,5627.0,1.0,9.0,1118856000.0,6184612000.0,34.0,58.0,45.6,59944042.306586765,59832005.347445935,73342.83395890355,72825.14984009614
2018-10-29 06:30:00,1.0,5660.0,1.0,9.0,1118876000.0,6184592000.0,34.0,58.0,45.8,62672671.37514807,62414579.27387221,76617.40382838009,76058.82544744482
2018-10-29 06:45:00,2.0,5710.0,1.0,9.0,1118848000.0,6184620000.0,34.0,57.0,45.5,66710520.31137017,66473709.14605741,81378.79047647642,80836.78563575441
2018-10-29 07:00:00,2.0,5744.0,2.0,9.0,1118844000.0,6184624000.0,34.0,57.0,45.3,70027708.23540439,69743298.19274649,84794.25625200548,84114.50216292452
2018-10-29 07:15:00,0.0,5770.0,4.0,9.0,1118600000.0,6184868000.0,34.0,58.0,45.7,78398915.73259838,78156738.04367694,94662.65389285205,93991.26191019124
2018-10-29 07:30:00,2.0,5779.0,0.0,9.0,1118364000.0,6185100000.0,34.0,57.0,45.2,85554233.62261364,85221837.06221694,101951.8114475639,101177.42761779431
2018-10-29 07:45:00,0.0,5841.0,3.0,9.0,1118396000.0,6185068000.0,33.0,58.0,45.0,95328514.97955649,95176964.89222497,111985.48273851615,111376.63644253236
2018-10-29 08:00:00,4.0,5919.0,1.0,9.0,1118960000.0,6184504000.0,34.0,57.0,45.0,110160431.7528395,109974647.96069983,127383.15224756335,126661.20800104857
2018-10-29 08:15:00,0.0,6003.0,2.0,10.0,1119248000.0,6184216000.0,33.0,56.0,44.5,114533168.23133272,114232923.08378842,134901.3419046208,134112.22875521576
2018-10-29 08:30:00,1.0,6091.0,1.0,11.0,1119284000.0,6184180000.0,34.0,56.0,45.0,124408828.45299405,123835735.73984654,147932.46531045425,146995.36221274696
2018-10-29 08:45:00,2.0,6214.0,1.0,11.0,1119460000.0,6184004000.0,33.0,57.0,45.0,137635128.4264955,136891137.51985085,159300.44667591163,158340.88392480536
2018-10-29 09:00:00,3.0,6378.0,0.0,12.0,1119892000.0,6183572000.0,33.0,57.0,44.5,145224069.9572245,144148576.7934585,170742.25831156038,169389.74674173488
2018-10-29 09:15:00,6.0,6500.0,3.0,11.0,1119896000.0,6183568000.0,33.0,56.0,44.6,163445687.03591955,162275209.47284055,193024.4163743059,191614.7998459086
2018-10-29 09:30:00,1.0,6712.0,2.0,12.0,1119964000.0,6183500000.0,34.0,57.0,45.1,174471762.77575147,173337620.62255996,209691.8095473464,208026.07275856915
2018-10-29 09:45:00,4.0,6847.0,3.0,11.0,1121684000.0,6181780000.0,33.0,56.0,44.7,189815691.42384014,189270002.38448876,227853.76558216778,226472.05106754645
2018-10-29 10:00:00,7.0,6944.0,3.0,12.0,1119808000.0,6183656000.0,33.0,58.0,45.0,204904349.02391788,204399583.99254104,243440.86552626462,241968.68266288633
2018-10-29 10:15:00,0.0,7074.0,2.0,12.0,1119704000.0,6183760000.0,34.0,57.0,45.2,202765013.23477212,201983595.28704894,241537.7249131282,239728.3236068566
2018-10-29 10:30:00,4.0,7148.0,1.0,12.0,1119788000.0,6183676000.0,34.0,57.0,45.0,210190681.1655375,208860001.13053086,251689.4045043391,249026.11074494544
2018-10-29 10:45:00,0.0,7181.0,1.0,11.0,1120040000.0,6183424000.0,34.0,58.0,45.7,218896864.18254688,217902067.32917583,262574.10151246085,260119.55750666466
2018-10-29 11:15:00,4.0,7246.0,0.0,12.0,1120228000.0,6183236000.0,33.0,57.0,45.0,223135534.3929709,221927915.2596118,269818.1786767102,267716.27457242925
2018-10-29 11:30:00,3.0,7334.0,1.0,12.0,1120252000.0,6183212000.0,32.0,57.0,44.6,229479028.75714192,227919447.12370375,273450.8048650324,270978.1801393961
2018-10-29 11:45:00,1.0,7307.0,2.0,11.0,1120264000.0,6183200000.0,32.0,56.0,44.2,224392977.9007225,222189270.35108346,271165.7406618657,268268.9526402737
2018-10-29 12:00:00,0.0,7346.0,1.0,12.0,1120000000.0,6183464000.0,32.0,57.0,44.3,230359568.40307176,228190610.45426777,282775.7211457836,280155.6884793935
2018-10-29 12:15:00,5.0,7363.0,2.0,12.0,1119848000.0,6183616000.0,33.0,57.0,44.4,225679074.18791425,223938793.06718385,280052.9848208118,277385.2443933456
2018-10-29 12:30:00,0.0,7353.0,4.0,11.0,1119900000.0,6183564000.0,32.0,56.0,44.1,236106814.22732896,235008398.4195184,286750.7838874127,284453.08552172047
2018-10-29 12:45:00,30.0,7332.0,1.0,11.0,1119856000.0,6183608000.0,33.0,56.0,43.8,229352034.48319402,228269257.11216772,277257.2616376528,275364.2569143853
2018-10-29 13:00:00,3.0,7306.0,1.0,12.0,1119660000.0,6183804000.0,33.0,55.0,43.9,226855922.93210503,225811020.14312875,273795.4567976943,271810.81509239716
2018-10-29 13:15:00,1.0,7377.0,2.0,11.0,1119024000.0,6184444000.0,32.0,56.0,43.9,219502272.1484534,218495864.05915463,265168.47632547986,263302.4978385994
2018-10-29 13:30:00,1.0,7334.0,0.0,13.0,1118732000.0,6184732000.0,32.0,55.0,43.8,236529946.61438274,235681863.7498628,282797.8676466929,280886.4247169633
2018-10-29 13:45:00,2.0,7344.0,2.0,11.0,1118504000.0,6184960000.0,32.0,55.0,43.7,225091461.00541124,224315467.75364405,270107.64905454224,268504.8570320263
2018-10-29 14:00:00,2.0,7382.0,2.0,9.0,1118064000.0,6185400000.0,32.0,55.0,43.5,235304997.03306404,234374720.32904992,281567.3283269245,279837.0872328738
2018-10-29 14:15:00,1.0,7413.0,3.0,11.0,1117820000.0,6185644000.0,32.0,56.0,43.8,260050579.04640648,258736744.4498307,306933.9785891681,304678.3406716834
2018-10-29 14:30:00,3.0,7446.0,2.0,12.0,1117796000.0,6185668000.0,32.0,56.0,43.9,277999993.1192677,277170756.1365092,325417.25991466,323643.55043559027
2018-10-29 14:45:00,0.0,7478.0,0.0,12.0,1123820000.0,6179644000.0,32.0,54.0,43.3,283826084.6529753,281834903.2456366,333501.2456537387,330972.98179667414
2018-10-29 15:00:00,1.0,7475.0,3.0,12.0,1123948000.0,6179516000.0,32.0,56.0,43.9,291000316.30757004,288598392.1104138,341049.83090070606,337502.805795177
2018-10-29 15:15:00,2.0,7461.0,5.0,11.0,1124568000.0,6178896000.0,32.0,56.0,43.7,299803926.3957911,297792200.1845608,351955.14893299027,348579.172873947
2018-10-29 15:30:00,44.0,7478.0,0.0,12.0,1125148000.0,6178316000.0,32.0,56.0,43.5,316407792.0186026,314437813.95600015,371749.4912161219,368481.2014999107
2018-10-29 15:45:00,1.0,7489.0,1.0,11.0,1125064000.0,6178400000.0,32.0,55.0,43.6,301690836.20467144,300300648.56352425,355272.63098905404,352633.1878372521
2018-10-29 16:00:00,2.0,7493.0,2.0,12.0,1119284000.0,6184180000.0,32.0,55.0,43.7,292132161.1846732,291147284.79581904,344720.1528219429,342567.7197496584
2018-10-29 16:15:00,18.0,7497.0,4.0,11.0,1119360000.0,6184100000.0,32.0,56.0,43.9,294318074.7171173,293025102.90407187,343427.5358371212,341118.3015118137
2018-10-29 16:30:00,3.0,7498.0,3.0,12.0,1119312000.0,6184148000.0,32.0,55.0,43.7,291296718.1079132,289842916.80767083,338911.30405544315,336541.0663354823
2018-10-29 16:45:00,3.0,7447.0,1.0,10.0,1119324000.0,6184136000.0,32.0,56.0,43.7,278189817.9128948,276594133.5431922,329430.5221107677,326823.3222632589
2018-10-29 17:00:00,1.0,7402.0,1.0,12.0,1119408000.0,6184052000.0,32.0,55.0,43.5,261396407.6012545,260012456.90487838,311371.8591606277,309023.69416326634
2018-10-29 17:15:00,1.0,7283.0,0.0,9.0,1119196000.0,6184264000.0,32.0,56.0,43.5,247103693.42229676,245595098.56326142,289130.2261044474,286860.76023975166
2018-10-29 17:30:00,3.0,7296.0,1.0,11.0,1119132000.0,6184328000.0,32.0,55.0,43.2,241577696.81038758,239792549.47619572,282157.8950617631,279714.9817265018
2018-10-29 17:45:00,1.0,7257.0,3.0,9.0,1118832000.0,6184628000.0,32.0,56.0,43.4,246772217.13790822,244967009.04342633,287621.958690165,285313.3832198432
2018-10-29 18:00:00,3.0,7150.0,2.0,11.0,1119660000.0,6183800000.0,32.0,55.0,43.2,235599694.39278093,234468544.05024126,276531.09614559024,274514.0365783417
2018-10-29 18:15:00,0.0,7098.0,0.0,9.0,1122896000.0,6180564000.0,32.0,55.0,43.3,228292951.69560125,226953516.5691713,267033.1412448697,265116.2443740758
2018-10-29 18:30:00,0.0,7085.0,1.0,9.0,1122212000.0,6181184000.0,32.0,55.0,43.5,230265048.77307102,229390525.66914904,269404.74585905275,267778.76884577604
2018-10-29 18:45:00,0.0,7075.0,1.0,11.0,1136408000.0,6166988000.0,32.0,55.0,43.5,254709305.05356252,254304216.034562,294960.83201098297,293643.80030648824
2018-10-29 19:00:00,1.0,7016.0,2.0,9.0,1122744000.0,6180656000.0,32.0,55.0,43.4,260494405.83974543,259420440.8901256,300266.4647315556,298294.93398238224
2018-10-29 19:15:00,0.0,6997.0,0.0,10.0,1116900000.0,6186496000.0,32.0,55.0,43.3,265106699.9273818,264070871.71211106,307872.7748670362,306123.3528004653
2018-10-29 19:30:00,0.0,6949.0,1.0,9.0,1117280000.0,6186116000.0,32.0,55.0,43.1,261798354.06346518,260741626.20055938,309394.47951802623,307445.74327378976
2018-10-29 19:45:00,1.0,6930.0,1.0,10.0,1118184000.0,6185212000.0,33.0,57.0,44.5,268276030.70724434,267496026.9386535,317957.11397928355,316339.86636973853
2018-10-29 20:00:00,1.0,6872.0,2.0,10.0,1118468000.0,6184928000.0,33.0,57.0,44.7,269302158.48621523,268260966.22720197,311144.6612225136,309240.46844722814
2018-10-29 20:15:00,2.0,6803.0,2.0,10.0,1118512000.0,6184884000.0,34.0,56.0,45.3,272799816.8221828,271247304.1387782,314361.6964626244,312162.0005794295
2018-10-29 20:30:00,1.0,6766.0,0.0,10.0,1118560000.0,6184836000.0,34.0,58.0,45.4,279491160.1706194,278110806.937814,323549.02662927675,321348.7769228968
2018-10-29 20:45:00,1.0,6711.0,1.0,9.0,1118520000.0,6184876000.0,34.0,58.0,45.8,280140578.331485,278923989.9333147,322605.9951126132,320619.93384942086
2018-10-29 21:00:00,3.0,6663.0,3.0,11.0,1118560000.0,6184836000.0,34.0,58.0,45.7,281007440.4826214,279797923.38942474,323082.99800148094,321123.27658526873
2018-10-29 21:15:00,3.0,6656.0,1.0,9.0,1118896000.0,6184500000.0,34.0,58.0,45.7,281264502.0594372,278956105.8135932,322824.9166568147,320190.811482804
2018-10-29 21:30:00,1.0,6611.0,2.0,9.0,1119064000.0,6184332000.0,34.0,58.0,45.9,288446111.05811644,285813726.3633548,331570.6077862248,328554.48645896465
2018-10-29 21:45:00,1.0,6572.0,0.0,9.0,1119120000.0,6184276000.0,35.0,58.0,46.2,287178360.19515944,285943802.41805565,335847.96432534425,333747.05660522863
2018-10-29 22:00:00,0.0,6537.0,3.0,9.0,1119204000.0,6184192000.0,34.0,58.0,45.9,300638616.9831914,299851094.90516055,347298.44302095263,345487.98355675704
2018-10-29 22:15:00,3.0,6496.0,1.0,9.0,1119136000.0,6184260000.0,34.0,58.0,46.0,288766151.8804115,288174320.9472787,331224.7213571157,329717.96150733356
2018-10-29 22:30:00,2.0,6371.0,2.0,9.0,1119224000.0,6184172000.0,34.0,59.0,46.2,285140679.80160326,283975798.32785267,327974.87533537904,326173.95845284034
2018-10-29 22:45:00,1.0,6281.0,0.0,9.0,1119276000.0,6184120000.0,35.0,58.0,46.2,279480150.319093,278232193.3649872,318884.95173564286,317032.1401782761
